schema_id,test_id,tokens_checked,num_tokens,rejection_ratio,first_rejected_token_index
Github_medium---o66139.json,Github_medium---o66139.json::test_00000,2,448,0.00446429,1
Github_medium---o66139.json,Github_medium---o66139.json::test_00001,2,673,0.00297177,1
Github_medium---o66149.json,Github_medium---o66149.json::test_00000,9,330,0.0272727,8
Github_medium---o66149.json,Github_medium---o66149.json::test_00001,9,337,0.0267062,8
Github_medium---o66151.json,Github_medium---o66151.json::test_00000,72,357,0.201681,71
Github_medium---o66151.json,Github_medium---o66151.json::test_00001,75,360,0.208333,74
Github_medium---o66152.json,Github_medium---o66152.json::test_00000,2,649,0.00308166,1
Github_medium---o66152.json,Github_medium---o66152.json::test_00001,2,791,0.00252845,1
Github_medium---o66186.json,Github_medium---o66186.json::test_00000,2,266,0.0075188,1
Github_medium---o66186.json,Github_medium---o66186.json::test_00001,2,256,0.0078125,1
Github_medium---o66606.json,Github_medium---o66606.json::test_00000,90,108,0.833333,89
Github_medium---o66606.json,Github_medium---o66606.json::test_00001,64,82,0.780488,63
Github_medium---o67027.json,Github_medium---o67027.json::test_00000,58,230,0.252174,57
Github_medium---o67027.json,Github_medium---o67027.json::test_00003,57,225,0.253333,56
Github_medium---o67351.json,Github_medium---o67351.json::test_00000,89,96,0.927083,88
Github_medium---o67371.json,Github_medium---o67371.json::test_00000,32,207,0.154589,31
Github_medium---o67465.json,Github_medium---o67465.json::test_00000,24,118,0.20339,23
Github_medium---o67465.json,Github_medium---o67465.json::test_00001,23,125,0.184,22
Github_medium---o67597.json,Github_medium---o67597.json::test_00000,12,60,0.2,11
Github_medium---o68435.json,Github_medium---o68435.json::test_00000,2,232,0.00862069,1
Github_medium---o68435.json,Github_medium---o68435.json::test_00001,2,229,0.00873362,1
Github_medium---o68694.json,Github_medium---o68694.json::test_00000,2,100,0.02,1
Github_medium---o68694.json,Github_medium---o68694.json::test_00001,2,109,0.0183486,1
Github_medium---o69161.json,Github_medium---o69161.json::test_00000,39,128,0.304688,38
Github_medium---o69161.json,Github_medium---o69161.json::test_00001,35,124,0.282258,34
Github_medium---o69202.json,Github_medium---o69202.json::test_00000,2,27,0.0740741,1
Github_medium---o69248.json,Github_medium---o69248.json::test_00000,25,90,0.277778,24
Github_medium---o69248.json,Github_medium---o69248.json::test_00001,25,206,0.121359,24
Github_medium---o69741.json,Github_medium---o69741.json::test_00000,21,458,0.0458515,20
Github_medium---o69742.json,Github_medium---o69742.json::test_00000,20,195,0.102564,19
Github_medium---o69742.json,Github_medium---o69742.json::test_00003,16,212,0.0754717,15
Github_medium---o69744.json,Github_medium---o69744.json::test_00000,12,50,0.24,11
Github_medium---o69744.json,Github_medium---o69744.json::test_00002,12,61,0.196721,11
Github_medium---o69749.json,Github_medium---o69749.json::test_00000,6,14,0.428571,5
Github_medium---o69760.json,Github_medium---o69760.json::test_00000,26,5648,0.0046034,25
Github_medium---o69760.json,Github_medium---o69760.json::test_00001,26,186,0.139785,25
Github_medium---o69763.json,Github_medium---o69763.json::test_00000,2,68,0.0294118,1
Github_medium---o69763.json,Github_medium---o69763.json::test_00001,2,68,0.0294118,1
Github_medium---o69887.json,Github_medium---o69887.json::test_00000,51,76,0.671053,50
Github_medium---o70035.json,Github_medium---o70035.json::test_00000,18,239,0.0753138,17
Github_medium---o70035.json,Github_medium---o70035.json::test_00001,18,332,0.0542169,17
Github_medium---o70369.json,Github_medium---o70369.json::test_00000,42,88,0.477273,41
Github_medium---o70371.json,Github_medium---o70371.json::test_00000,51,121,0.421488,50
Github_medium---o70379.json,Github_medium---o70379.json::test_00000,68,261,0.260536,67
Github_medium---o70464.json,Github_medium---o70464.json::test_00000,35,990,0.0353535,34
Github_medium---o70611.json,Github_medium---o70611.json::test_00000,31,159,0.194969,30
Github_medium---o70611.json,Github_medium---o70611.json::test_00001,31,159,0.194969,30
Github_medium---o71260.json,Github_medium---o71260.json::test_00000,42,476,0.0882353,
Github_medium---o71265.json,Github_medium---o71265.json::test_00000,23,51,0.45098,22
Github_medium---o71265.json,Github_medium---o71265.json::test_00001,28,53,0.528302,27
Github_medium---o71266.json,Github_medium---o71266.json::test_00001,23,50,0.46,22
Github_medium---o71310.json,Github_medium---o71310.json::test_00000,1,171,0.00584795,0
Github_medium---o71310.json,Github_medium---o71310.json::test_00001,1,171,0.00584795,0
Github_medium---o71311.json,Github_medium---o71311.json::test_00000,1,82,0.0121951,0
Github_medium---o71328.json,Github_medium---o71328.json::test_00000,65,120,0.541667,64
Github_medium---o71328.json,Github_medium---o71328.json::test_00003,65,120,0.541667,64
Github_medium---o71406.json,Github_medium---o71406.json::test_00000,120,392,0.306122,119
Github_medium---o71550.json,Github_medium---o71550.json::test_00000,432,765,0.564706,431
Github_medium---o71550.json,Github_medium---o71550.json::test_00001,443,753,0.588313,442
Github_medium---o71847.json,Github_medium---o71847.json::test_00000,99,320,0.309375,98
Github_medium---o7200.json,Github_medium---o7200.json::test_00000,41,214,0.191589,40
Github_medium---o7200.json,Github_medium---o7200.json::test_00001,41,215,0.190698,40
Github_medium---o72177.json,Github_medium---o72177.json::test_00000,42,144,0.291667,41
Github_medium---o72177.json,Github_medium---o72177.json::test_00001,42,156,0.269231,41
Github_medium---o72189.json,Github_medium---o72189.json::test_00000,1,118,0.00847458,0
Github_medium---o72189.json,Github_medium---o72189.json::test_00001,1,130,0.00769231,0
Github_medium---o72196.json,Github_medium---o72196.json::test_00000,9,50,0.18,8
Github_medium---o72196.json,Github_medium---o72196.json::test_00001,9,50,0.18,8
Github_medium---o72203.json,Github_medium---o72203.json::test_00000,74,164,0.45122,73
Github_medium---o72203.json,Github_medium---o72203.json::test_00001,99,198,0.5,98
Github_medium---o72217.json,Github_medium---o72217.json::test_00000,100,137,0.729927,99
Github_medium---o73022.json,Github_medium---o73022.json::test_00000,185,206,0.898058,184
Github_medium---o73022.json,Github_medium---o73022.json::test_00002,194,218,0.889908,193
Github_medium---o7381.json,Github_medium---o7381.json::test_00000,1,934,0.00107066,0
Github_medium---o7381.json,Github_medium---o7381.json::test_00001,1,906,0.00110375,0
Github_medium---o73815.json,Github_medium---o73815.json::test_00005,36,144,0.25,35
Github_medium---o73919.json,Github_medium---o73919.json::test_00000,74,133,0.556391,73
Github_medium---o73919.json,Github_medium---o73919.json::test_00001,65,130,0.5,64
Github_medium---o7392.json,Github_medium---o7392.json::test_00000,24,70,0.342857,23
Github_medium---o73925.json,Github_medium---o73925.json::test_00000,14,195,0.0717949,13
Github_medium---o73925.json,Github_medium---o73925.json::test_00001,14,115,0.121739,13
Github_medium---o73926.json,Github_medium---o73926.json::test_00000,5,256,0.0195312,4
Github_medium---o73926.json,Github_medium---o73926.json::test_00001,5,288,0.0173611,4
Github_medium---o73996.json,Github_medium---o73996.json::test_00000,98,105,0.933333,97
Github_medium---o74003.json,Github_medium---o74003.json::test_00000,14,256,0.0546875,13
Github_medium---o74003.json,Github_medium---o74003.json::test_00002,14,182,0.0769231,13
Github_medium---o74461.json,Github_medium---o74461.json::test_00000,2,126,0.015873,1
Github_medium---o74464.json,Github_medium---o74464.json::test_00000,240,295,0.813559,239
Github_medium---o74554.json,Github_medium---o74554.json::test_00002,141,162,0.87037,140
Github_medium---o74556.json,Github_medium---o74556.json::test_00000,82,142,0.577465,81
Github_medium---o74556.json,Github_medium---o74556.json::test_00003,82,143,0.573427,81
Github_medium---o74562.json,Github_medium---o74562.json::test_00000,1,134,0.00746269,0
Github_medium---o74562.json,Github_medium---o74562.json::test_00001,1,131,0.00763359,0
Github_medium---o7495.json,Github_medium---o7495.json::test_00000,28,121,0.231405,27
Github_medium---o74957.json,Github_medium---o74957.json::test_00000,7,560,0.0125,6
Github_medium---o74957.json,Github_medium---o74957.json::test_00003,7,557,0.0125673,6
Github_medium---o75099.json,Github_medium---o75099.json::test_00000,19,43,0.44186,18
Github_medium---o75099.json,Github_medium---o75099.json::test_00001,24,48,0.5,23
Github_medium---o75613.json,Github_medium---o75613.json::test_00004,247,272,0.908088,246
Github_medium---o7574.json,Github_medium---o7574.json::test_00000,4,73,0.0547945,3
Github_medium---o7579.json,Github_medium---o7579.json::test_00000,5,97,0.0515464,4
Github_medium---o7579.json,Github_medium---o7579.json::test_00001,5,83,0.060241,4
Github_medium---o7633.json,Github_medium---o7633.json::test_00000,17,126,0.134921,16
Github_medium---o76465.json,Github_medium---o76465.json::test_00000,7,158,0.0443038,6
Github_medium---o76465.json,Github_medium---o76465.json::test_00001,7,159,0.0440252,6
Github_medium---o76576.json,Github_medium---o76576.json::test_00000,33,92,0.358696,32
Github_medium---o76576.json,Github_medium---o76576.json::test_00001,33,92,0.358696,32
Github_medium---o76743.json,Github_medium---o76743.json::test_00000,35,84,0.416667,34
Github_medium---o76785.json,Github_medium---o76785.json::test_00000,25,206,0.121359,24
Github_medium---o76905.json,Github_medium---o76905.json::test_00000,29,323,0.0897833,28
Github_medium---o76905.json,Github_medium---o76905.json::test_00001,29,331,0.0876133,28
Github_medium---o77402.json,Github_medium---o77402.json::test_00003,127,155,0.819355,126
Github_medium---o77739.json,Github_medium---o77739.json::test_00000,8,33,0.242424,7
Github_medium---o77739.json,Github_medium---o77739.json::test_00001,8,35,0.228571,7
Github_medium---o78017.json,Github_medium---o78017.json::test_00000,62,70,0.885714,61
