feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_allOf__AND__has_minLength,has_allOf,has_minLength,5,90,0.0526316,2,56,8,150,0.25,0.373333,0.669643,-0.123333,false
has_allOf__AND__has_enum,has_allOf,has_enum,10,85,0.105263,4,54,16,142,0.25,0.380282,0.657407,-0.130282,false
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_defs,has_allOf,has_defs,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_items,has_allOf,has_items,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_properties,has_allOf,has_properties,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_ref,has_allOf,has_ref,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_type,has_allOf,has_type,11,84,0.115789,4,54,17,141,0.235294,0.382979,0.614379,-0.147685,false
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,6,89,0.0631579,2,56,9,149,0.222222,0.375839,0.59127,-0.153617,false
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,5,90,0.0526316,2,56,9,149,0.222222,0.375839,0.59127,-0.153617,false
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,9,86,0.0947368,2,56,11,147,0.181818,0.380952,0.477273,-0.199134,false
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,8,87,0.0842105,2,56,11,147,0.181818,0.380952,0.477273,-0.199134,false
has_maxLength__AND__has_maximum,has_maxLength,has_maximum,8,87,0.0842105,2,56,11,147,0.181818,0.380952,0.477273,-0.199134,false
has_maximum__AND__has_minLength,has_maximum,has_minLength,8,87,0.0842105,2,56,11,147,0.181818,0.380952,0.477273,-0.199134,false
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,10,85,0.105263,2,56,12,146,0.166667,0.383562,0.434524,-0.216895,false
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,10,85,0.105263,2,56,13,145,0.153846,0.386207,0.398352,-0.232361,false
has_boolean_schema__AND__has_maximum,has_boolean_schema,has_maximum,9,86,0.0947368,2,56,13,145,0.153846,0.386207,0.398352,-0.232361,false
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,9,86,0.0947368,2,56,14,144,0.142857,0.388889,0.367347,-0.246032,false
has_allOf__AND__has_pattern,has_allOf,has_pattern,10,85,0.105263,2,56,15,143,0.133333,0.391608,0.340476,-0.258275,false
has_allOf__AND__has_required,has_allOf,has_required,10,85,0.105263,2,56,15,143,0.133333,0.391608,0.340476,-0.258275,false
has_defs__AND__has_minLength,has_defs,has_minLength,11,84,0.115789,2,56,16,142,0.125,0.394366,0.316964,-0.269366,false
has_minLength__AND__has_ref,has_minLength,has_ref,11,84,0.115789,2,56,16,142,0.125,0.394366,0.316964,-0.269366,false
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,8,87,0.0842105,1,57,10,148,0.1,0.385135,0.259649,-0.285135,false
has_defs__AND__has_maxLength,has_defs,has_maxLength,13,82,0.136842,1,57,18,140,0.0555556,0.407143,0.136452,-0.351587,false
has_maxLength__AND__has_ref,has_maxLength,has_ref,13,82,0.136842,1,57,18,140,0.0555556,0.407143,0.136452,-0.351587,false
has_default__AND__has_multipleOf,has_default,has_multipleOf,1,94,0.0105263,0,58,1,157,0,0.369427,0,-0.369427,false
has_maxItems__AND__has_patternProperties,has_maxItems,has_patternProperties,1,94,0.0105263,0,58,1,157,0,0.369427,0,-0.369427,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_default__AND__has_maxItems,has_default,has_maxItems,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_default__AND__has_maxLength,has_default,has_maxLength,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,1,94,0.0105263,0,58,2,156,0,0.371795,0,-0.371795,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,2,93,0.0210526,0,58,3,155,0,0.374194,0,-0.374194,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,93,0.0210526,0,58,3,155,0,0.374194,0,-0.374194,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,2,93,0.0210526,0,58,3,155,0,0.374194,0,-0.374194,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,93,0.0210526,0,58,4,154,0,0.376623,0,-0.376623,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,2,93,0.0210526,0,58,4,154,0,0.376623,0,-0.376623,false
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,4,91,0.0421053,0,58,5,153,0,0.379085,0,-0.379085,false
has_minItems__AND__has_not,has_minItems,has_not,4,91,0.0421053,0,58,5,153,0,0.379085,0,-0.379085,false
has_not__AND__has_oneOf,has_not,has_oneOf,4,91,0.0421053,0,58,5,153,0,0.379085,0,-0.379085,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,3,92,0.0315789,0,58,5,153,0,0.379085,0,-0.379085,false
has_anyOf__AND__has_oneOf,has_anyOf,has_oneOf,5,90,0.0526316,0,58,6,152,0,0.381579,0,-0.381579,false
has_allOf__AND__has_not,has_allOf,has_not,4,91,0.0421053,0,58,6,152,0,0.381579,0,-0.381579,false
has_maximum__AND__has_not,has_maximum,has_not,6,89,0.0631579,0,58,7,151,0,0.384106,0,-0.384106,false
has_minimum__AND__has_not,has_minimum,has_not,6,89,0.0631579,0,58,7,151,0,0.384106,0,-0.384106,false
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,5,90,0.0526316,0,58,7,151,0,0.384106,0,-0.384106,false
has_minLength__AND__has_oneOf,has_minLength,has_oneOf,5,90,0.0526316,0,58,7,151,0,0.384106,0,-0.384106,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,4,91,0.0421053,0,58,7,151,0,0.384106,0,-0.384106,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,4,91,0.0421053,0,58,7,151,0,0.384106,0,-0.384106,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,4,91,0.0421053,0,58,7,151,0,0.384106,0,-0.384106,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,4,91,0.0421053,0,58,7,151,0,0.384106,0,-0.384106,false
has_defs__AND__has_maxItems,has_defs,has_maxItems,6,89,0.0631579,0,58,8,150,0,0.386667,0,-0.386667,false
has_maxItems__AND__has_ref,has_maxItems,has_ref,6,89,0.0631579,0,58,8,150,0,0.386667,0,-0.386667,false
has_maxItems__AND__has_oneOf,has_maxItems,has_oneOf,5,90,0.0526316,0,58,8,150,0,0.386667,0,-0.386667,false
has_anyOf__AND__has_maximum,has_anyOf,has_maximum,8,87,0.0842105,0,58,9,149,0,0.389262,0,-0.389262,false
has_additionalProperties__AND__has_not,has_additionalProperties,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_anyOf__AND__has_not,has_anyOf,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_boolean_schema__AND__has_not,has_boolean_schema,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_defs__AND__has_not,has_defs,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_enum__AND__has_not,has_enum,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_items__AND__has_not,has_items,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_maxLength__AND__has_not,has_maxLength,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_minLength__AND__has_not,has_minLength,has_not,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_not__AND__has_pattern,has_not,has_pattern,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_not__AND__has_properties,has_not,has_properties,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_not__AND__has_ref,has_not,has_ref,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_not__AND__has_required,has_not,has_required,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_not__AND__has_type,has_not,has_type,7,88,0.0736842,0,58,9,149,0,0.389262,0,-0.389262,false
has_minItems__AND__has_oneOf,has_minItems,has_oneOf,8,87,0.0842105,0,58,11,147,0,0.394558,0,-0.394558,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,7,88,0.0736842,0,58,11,147,0,0.394558,0,-0.394558,false
has_maximum__AND__has_minItems,has_maximum,has_minItems,10,85,0.105263,0,58,12,146,0,0.39726,0,-0.39726,false
has_maxLength__AND__has_oneOf,has_maxLength,has_oneOf,8,87,0.0842105,0,58,12,146,0,0.39726,0,-0.39726,false
