feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,timeout_with_pair,timeout_without_pair,timeout_denominator_with,timeout_denominator_without,timeout_rate_with,timeout_rate_without,lift,delta,eligible_lift
has_items__AND__has_maxProperties,has_items,has_maxProperties,10,1813,0.00548546,0,107,10,1813,0,0.0590182,0,-0.0590182,true
has_maxProperties__AND__has_properties,has_maxProperties,has_properties,10,1813,0.00548546,0,107,10,1813,0,0.0590182,0,-0.0590182,true
has_maxProperties__AND__has_type,has_maxProperties,has_type,10,1813,0.00548546,0,107,10,1813,0,0.0590182,0,-0.0590182,true
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,10,1813,0.00548546,0,107,10,1813,0,0.0590182,0,-0.0590182,true
has_anyOf__AND__has_patternProperties,has_anyOf,has_patternProperties,11,1812,0.00603401,0,107,11,1812,0,0.0590508,0,-0.0590508,true
has_const__AND__has_defs,has_const,has_defs,11,1812,0.00603401,0,107,11,1812,0,0.0590508,0,-0.0590508,true
has_const__AND__has_items,has_const,has_items,11,1812,0.00603401,0,107,11,1812,0,0.0590508,0,-0.0590508,true
has_allOf__AND__has_not,has_allOf,has_not,12,1811,0.00658256,0,107,12,1811,0,0.0590834,0,-0.0590834,true
has_anyOf__AND__has_default,has_anyOf,has_default,12,1811,0.00658256,0,107,12,1811,0,0.0590834,0,-0.0590834,true
has_items__AND__has_not,has_items,has_not,12,1811,0.00658256,0,107,12,1811,0,0.0590834,0,-0.0590834,true
has_minItems__AND__has_minProperties,has_minItems,has_minProperties,13,1810,0.0071311,0,107,13,1810,0,0.059116,0,-0.059116,true
has_not__AND__has_oneOf,has_not,has_oneOf,13,1810,0.0071311,0,107,13,1810,0,0.059116,0,-0.059116,true
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,14,1809,0.00767965,0,107,14,1809,0,0.0591487,0,-0.0591487,true
has_allOf__AND__has_minLength,has_allOf,has_minLength,15,1808,0.0082282,0,107,15,1808,0,0.0591814,0,-0.0591814,true
has_maximum__AND__has_oneOf,has_maximum,has_oneOf,15,1808,0.0082282,0,107,15,1808,0,0.0591814,0,-0.0591814,true
has_additionalProperties__AND__has_not,has_additionalProperties,has_not,16,1807,0.00877674,0,107,16,1807,0,0.0592142,0,-0.0592142,true
has_allOf__AND__has_minItems,has_allOf,has_minItems,16,1807,0.00877674,0,107,16,1807,0,0.0592142,0,-0.0592142,true
has_boolean_schema__AND__has_const,has_boolean_schema,has_const,16,1807,0.00877674,0,107,16,1807,0,0.0592142,0,-0.0592142,true
has_defs__AND__has_not,has_defs,has_not,16,1807,0.00877674,0,107,16,1807,0,0.0592142,0,-0.0592142,true
has_not__AND__has_ref,has_not,has_ref,16,1807,0.00877674,0,107,16,1807,0,0.0592142,0,-0.0592142,true
has_additionalProperties__AND__has_const,has_additionalProperties,has_const,17,1806,0.00932529,0,107,17,1806,0,0.059247,0,-0.059247,true
has_boolean_schema__AND__has_not,has_boolean_schema,has_not,17,1806,0.00932529,0,107,17,1806,0,0.059247,0,-0.059247,true
has_maximum__AND__has_minItems,has_maximum,has_minItems,17,1806,0.00932529,0,107,17,1806,0,0.059247,0,-0.059247,true
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,18,1805,0.00987383,0,107,18,1805,0,0.0592798,0,-0.0592798,true
has_enum__AND__has_not,has_enum,has_not,19,1804,0.0104224,0,107,19,1804,0,0.0593126,0,-0.0593126,true
has_anyOf__AND__has_oneOf,has_anyOf,has_oneOf,20,1803,0.0109709,0,107,20,1803,0,0.0593455,0,-0.0593455,true
has_boolean_schema__AND__has_minProperties,has_boolean_schema,has_minProperties,20,1803,0.0109709,0,107,20,1803,0,0.0593455,0,-0.0593455,true
has_not__AND__has_properties,has_not,has_properties,20,1803,0.0109709,0,107,20,1803,0,0.0593455,0,-0.0593455,true
has_not__AND__has_required,has_not,has_required,20,1803,0.0109709,0,107,20,1803,0,0.0593455,0,-0.0593455,true
has_not__AND__has_type,has_not,has_type,20,1803,0.0109709,0,107,20,1803,0,0.0593455,0,-0.0593455,true
has_additionalProperties__AND__has_minProperties,has_additionalProperties,has_minProperties,21,1802,0.0115195,0,107,21,1802,0,0.0593785,0,-0.0593785,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,22,1801,0.012068,0,107,22,1801,0,0.0594114,0,-0.0594114,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,23,1800,0.0126166,0,107,23,1800,0,0.0594444,0,-0.0594444,true
has_allOf__AND__has_enum,has_allOf,has_enum,25,1798,0.0137137,0,107,25,1798,0,0.0595106,0,-0.0595106,true
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,25,1798,0.0137137,0,107,25,1798,0,0.0595106,0,-0.0595106,true
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,25,1798,0.0137137,0,107,25,1798,0,0.0595106,0,-0.0595106,true
has_defs__AND__has_maximum,has_defs,has_maximum,26,1797,0.0142622,0,107,26,1797,0,0.0595437,0,-0.0595437,true
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,27,1796,0.0148108,0,107,27,1796,0,0.0595768,0,-0.0595768,true
has_maximum__AND__has_ref,has_maximum,has_ref,27,1796,0.0148108,0,107,27,1796,0,0.0595768,0,-0.0595768,true
has_minimum__AND__has_oneOf,has_minimum,has_oneOf,28,1795,0.0153593,0,107,28,1795,0,0.05961,0,-0.05961,true
has_default__AND__has_minItems,has_default,has_minItems,29,1794,0.0159078,0,107,29,1794,0,0.0596433,0,-0.0596433,true
has_allOf__AND__has_items,has_allOf,has_items,30,1793,0.0164564,0,107,30,1793,0,0.0596765,0,-0.0596765,true
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,32,1791,0.0175535,0,107,32,1791,0,0.0597432,0,-0.0597432,true
has_minItems__AND__has_patternProperties,has_minItems,has_patternProperties,33,1790,0.018102,0,107,33,1790,0,0.0597765,0,-0.0597765,true
has_defs__AND__has_maxItems,has_defs,has_maxItems,35,1788,0.0191991,0,107,35,1788,0,0.0598434,0,-0.0598434,true
has_maxItems__AND__has_ref,has_maxItems,has_ref,36,1787,0.0197477,0,107,36,1787,0,0.0598769,0,-0.0598769,true
has_allOf__AND__has_defs,has_allOf,has_defs,37,1786,0.0202962,0,107,37,1786,0,0.0599104,0,-0.0599104,true
has_allOf__AND__has_ref,has_allOf,has_ref,37,1786,0.0202962,0,107,37,1786,0,0.0599104,0,-0.0599104,true
has_allOf__AND__has_required,has_allOf,has_required,37,1786,0.0202962,0,107,37,1786,0,0.0599104,0,-0.0599104,true
has_default__AND__has_oneOf,has_default,has_oneOf,38,1785,0.0208448,0,107,38,1785,0,0.059944,0,-0.059944,true
has_allOf__AND__has_properties,has_allOf,has_properties,42,1781,0.0230389,0,107,42,1781,0,0.0600786,0,-0.0600786,true
has_allOf__AND__has_type,has_allOf,has_type,42,1781,0.0230389,0,107,42,1781,0,0.0600786,0,-0.0600786,true
has_defs__AND__has_patternProperties,has_defs,has_patternProperties,48,1775,0.0263302,0,107,48,1775,0,0.0602817,0,-0.0602817,true
has_patternProperties__AND__has_ref,has_patternProperties,has_ref,49,1774,0.0268788,0,107,49,1774,0,0.0603157,0,-0.0603157,true
has_anyOf__AND__has_boolean_schema,has_anyOf,has_boolean_schema,51,1772,0.0279759,0,107,51,1772,0,0.0603837,0,-0.0603837,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,52,1771,0.0285244,0,107,52,1771,0,0.0604178,0,-0.0604178,true
has_default__AND__has_ref,has_default,has_ref,54,1769,0.0296215,0,107,54,1769,0,0.0604862,0,-0.0604862,true
has_additionalProperties__AND__has_anyOf,has_additionalProperties,has_anyOf,56,1767,0.0307186,0,107,56,1767,0,0.0605546,0,-0.0605546,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,60,1763,0.0329128,0,107,60,1763,0,0.060692,0,-0.060692,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,61,1762,0.0334613,0,107,61,1762,0,0.0607264,0,-0.0607264,true
has_default__AND__has_defs,has_default,has_defs,61,1762,0.0334613,0,107,61,1762,0,0.0607264,0,-0.0607264,true
has_defs__AND__has_minimum,has_defs,has_minimum,61,1762,0.0334613,0,107,61,1762,0,0.0607264,0,-0.0607264,true
has_minimum__AND__has_ref,has_minimum,has_ref,62,1761,0.0340099,0,107,62,1761,0,0.0607609,0,-0.0607609,true
has_anyOf__AND__has_items,has_anyOf,has_items,67,1756,0.0367526,0,107,67,1756,0,0.0609339,0,-0.0609339,true
has_anyOf__AND__has_required,has_anyOf,has_required,84,1739,0.0460779,0,107,84,1739,0,0.0615296,0,-0.0615296,true
has_minItems__AND__has_ref,has_minItems,has_ref,88,1735,0.0482721,0,107,88,1735,0,0.0616715,0,-0.0616715,true
has_defs__AND__has_minItems,has_defs,has_minItems,91,1732,0.0499177,0,107,91,1732,0,0.0617783,0,-0.0617783,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,92,1731,0.0504663,0,107,92,1731,0,0.061814,0,-0.061814,true
has_anyOf__AND__has_type,has_anyOf,has_type,92,1731,0.0504663,0,107,92,1731,0,0.061814,0,-0.061814,true
has_properties__AND__has_type,has_properties,has_type,1819,4,0.997806,107,0,1819,4,0.0588235,0,inf,0.0588235,false
has_const__AND__has_maxLength,has_const,has_maxLength,2,1821,0.00109709,1,106,2,1821,0.5,0.0582098,8.58962,0.44179,false
has_const__AND__has_minimum,has_const,has_minimum,3,1820,0.00164564,1,106,3,1820,0.333333,0.0582418,5.72327,0.275092,false
has_default__AND__has_maxItems,has_default,has_maxItems,4,1819,0.00219419,1,106,4,1819,0.25,0.0582738,4.29009,0.191726,false
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_const__AND__has_contains,has_const,has_contains,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_const__AND__has_maximum,has_const,has_maximum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_const__AND__has_minLength,has_const,has_minLength,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_defs,has_contains,has_defs,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_enum,has_contains,has_enum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_items,has_contains,has_items,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_minItems,has_contains,has_minItems,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_pattern,has_contains,has_pattern,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_properties,has_contains,has_properties,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_ref,has_contains,has_ref,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_required,has_contains,has_required,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_contains__AND__has_type,has_contains,has_type,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_content__AND__has_enum,has_content,has_enum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_content__AND__has_required,has_content,has_required,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_default__AND__has_minProperties,has_default,has_minProperties,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,1,1822,0.000548546,0,107,1,1822,0,0.0587267,0,-0.0587267,false
has_allOf__AND__has_const,has_allOf,has_const,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_content__AND__has_default,has_content,has_default,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_content__AND__has_maxLength,has_content,has_maxLength,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_content__AND__has_oneOf,has_content,has_oneOf,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_content__AND__has_properties,has_content,has_properties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_content__AND__has_type,has_content,has_type,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_items__AND__has_propertyNames,has_items,has_propertyNames,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxLength__AND__has_not,has_maxLength,has_not,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_maximum__AND__has_not,has_maximum,has_not,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_minProperties__AND__has_not,has_minProperties,has_not,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,2,1821,0.00109709,0,107,2,1821,0,0.0587589,0,-0.0587589,false
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_const__AND__has_minProperties,has_const,has_minProperties,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_const__AND__has_not,has_const,has_not,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_default__AND__has_maxProperties,has_default,has_maxProperties,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_if_then_else__AND__has_items,has_if_then_else,has_items,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_maxItems__AND__has_not,has_maxItems,has_not,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_propertyNames__AND__has_required,has_propertyNames,has_required,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_propertyNames__AND__has_type,has_propertyNames,has_type,3,1820,0.00164564,0,107,3,1820,0,0.0587912,0,-0.0587912,false
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_default__AND__has_not,has_default,has_not,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_if_then_else__AND__has_required,has_if_then_else,has_required,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_if_then_else__AND__has_type,has_if_then_else,has_type,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_not__AND__has_pattern,has_not,has_pattern,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
has_not__AND__has_patternProperties,has_not,has_patternProperties,4,1819,0.00219419,0,107,4,1819,0,0.0588235,0,-0.0588235,false
