feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,under_with_pair,under_without_pair,under_denominator_with,under_denominator_without,under_rate_with,under_rate_without,lift,delta,eligible_lift
has_const__AND__has_pattern,has_const,has_pattern,8,1815,0.00438837,0,0,34,6085,0,0,0,0,true
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,8,1815,0.00438837,0,0,41,6078,0,0,0,0,true
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,7,1816,0.00383982,0,0,27,6092,0,0,0,0,true
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,7,1816,0.00383982,0,0,27,6092,0,0,0,0,true
has_const__AND__has_default,has_const,has_default,7,1816,0.00383982,0,0,27,6092,0,0,0,0,true
has_const__AND__has_minItems,has_const,has_minItems,7,1816,0.00383982,0,0,28,6091,0,0,0,0,true
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,7,1816,0.00383982,0,0,24,6095,0,0,0,0,true
has_maxProperties__AND__has_required,has_maxProperties,has_required,7,1816,0.00383982,0,0,30,6089,0,0,0,0,true
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,7,1816,0.00383982,0,0,34,6085,0,0,0,0,true
has_allOf__AND__has_default,has_allOf,has_default,6,1817,0.00329128,0,0,24,6095,0,0,0,0,true
has_anyOf__AND__has_const,has_anyOf,has_const,6,1817,0.00329128,0,0,29,6090,0,0,0,0,true
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,6,1817,0.00329128,0,0,22,6097,0,0,0,0,true
has_anyOf__AND__has_minProperties,has_anyOf,has_minProperties,6,1817,0.00329128,0,0,29,6090,0,0,0,0,true
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,5,1818,0.00274273,0,0,33,6086,0,0,0,0,true
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,5,1818,0.00274273,0,0,34,6085,0,0,0,0,true
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,5,1818,0.00274273,0,0,24,6095,0,0,0,0,true
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,5,1818,0.00274273,0,0,22,6097,0,0,0,0,true
has_properties__AND__has_type,has_properties,has_type,1819,4,0.997806,0,0,6117,2,0,0,0,0,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,9,1814,0.00493692,0,0,18,6101,0,0,0,0,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,9,1814,0.00493692,0,0,18,6101,0,0,0,0,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,9,1814,0.00493692,0,0,18,6101,0,0,0,0,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,9,1814,0.00493692,0,0,18,6101,0,0,0,0,false
has_const__AND__has_oneOf,has_const,has_oneOf,7,1816,0.00383982,0,0,17,6102,0,0,0,0,false
has_minLength__AND__has_not,has_minLength,has_not,6,1817,0.00329128,0,0,14,6105,0,0,0,0,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,6,1817,0.00329128,0,0,14,6105,0,0,0,0,false
has_const__AND__has_patternProperties,has_const,has_patternProperties,5,1818,0.00274273,0,0,18,6101,0,0,0,0,false
has_minimum__AND__has_not,has_minimum,has_not,5,1818,0.00274273,0,0,17,6102,0,0,0,0,false
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,4,1819,0.00219419,0,0,19,6100,0,0,0,0,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,4,1819,0.00219419,0,0,20,6099,0,0,0,0,false
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_default__AND__has_maxItems,has_default,has_maxItems,4,1819,0.00219419,0,0,19,6100,0,0,0,0,false
has_default__AND__has_not,has_default,has_not,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,4,1819,0.00219419,0,0,11,6108,0,0,0,0,false
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,4,1819,0.00219419,0,0,29,6090,0,0,0,0,false
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_if_then_else__AND__has_required,has_if_then_else,has_required,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_if_then_else__AND__has_type,has_if_then_else,has_type,4,1819,0.00219419,0,0,13,6106,0,0,0,0,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,4,1819,0.00219419,0,0,11,6108,0,0,0,0,false
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,1819,0.00219419,0,0,14,6105,0,0,0,0,false
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,4,1819,0.00219419,0,0,21,6098,0,0,0,0,false
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,4,1819,0.00219419,0,0,16,6103,0,0,0,0,false
has_not__AND__has_pattern,has_not,has_pattern,4,1819,0.00219419,0,0,17,6102,0,0,0,0,false
has_not__AND__has_patternProperties,has_not,has_patternProperties,4,1819,0.00219419,0,0,18,6101,0,0,0,0,false
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,3,1820,0.00164564,0,0,16,6103,0,0,0,0,false
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,3,1820,0.00164564,0,0,8,6111,0,0,0,0,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,3,1820,0.00164564,0,0,16,6103,0,0,0,0,false
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,3,1820,0.00164564,0,0,11,6108,0,0,0,0,false
has_const__AND__has_minProperties,has_const,has_minProperties,3,1820,0.00164564,0,0,15,6104,0,0,0,0,false
has_const__AND__has_minimum,has_const,has_minimum,3,1820,0.00164564,0,0,16,6103,0,0,0,0,false
has_const__AND__has_not,has_const,has_not,3,1820,0.00164564,0,0,15,6104,0,0,0,0,false
has_default__AND__has_maxProperties,has_default,has_maxProperties,3,1820,0.00164564,0,0,6,6113,0,0,0,0,false
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,3,1820,0.00164564,0,0,10,6109,0,0,0,0,false
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,3,1820,0.00164564,0,0,9,6110,0,0,0,0,false
has_if_then_else__AND__has_items,has_if_then_else,has_items,3,1820,0.00164564,0,0,8,6111,0,0,0,0,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,3,1820,0.00164564,0,0,8,6111,0,0,0,0,false
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,3,1820,0.00164564,0,0,10,6109,0,0,0,0,false
has_maxItems__AND__has_not,has_maxItems,has_not,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,3,1820,0.00164564,0,0,16,6103,0,0,0,0,false
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_propertyNames__AND__has_required,has_propertyNames,has_required,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_propertyNames__AND__has_type,has_propertyNames,has_type,3,1820,0.00164564,0,0,13,6106,0,0,0,0,false
has_allOf__AND__has_const,has_allOf,has_const,2,1821,0.00109709,0,0,5,6114,0,0,0,0,false
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,2,1821,0.00109709,0,0,9,6110,0,0,0,0,false
has_const__AND__has_maxLength,has_const,has_maxLength,2,1821,0.00109709,0,0,5,6114,0,0,0,0,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,1821,0.00109709,0,0,9,6110,0,0,0,0,false
has_content__AND__has_default,has_content,has_default,2,1821,0.00109709,0,0,4,6115,0,0,0,0,false
has_content__AND__has_maxLength,has_content,has_maxLength,2,1821,0.00109709,0,0,4,6115,0,0,0,0,false
has_content__AND__has_oneOf,has_content,has_oneOf,2,1821,0.00109709,0,0,4,6115,0,0,0,0,false
has_content__AND__has_properties,has_content,has_properties,2,1821,0.00109709,0,0,4,6115,0,0,0,0,false
has_content__AND__has_type,has_content,has_type,2,1821,0.00109709,0,0,4,6115,0,0,0,0,false
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,2,1821,0.00109709,0,0,10,6109,0,0,0,0,false
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,2,1821,0.00109709,0,0,11,6108,0,0,0,0,false
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,2,1821,0.00109709,0,0,6,6113,0,0,0,0,false
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,2,1821,0.00109709,0,0,11,6108,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,2,1821,0.00109709,0,0,14,6105,0,0,0,0,false
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,1821,0.00109709,0,0,11,6108,0,0,0,0,false
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,2,1821,0.00109709,0,0,9,6110,0,0,0,0,false
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,2,1821,0.00109709,0,0,10,6109,0,0,0,0,false
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,2,1821,0.00109709,0,0,7,6112,0,0,0,0,false
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,2,1821,0.00109709,0,0,7,6112,0,0,0,0,false
has_items__AND__has_propertyNames,has_items,has_propertyNames,2,1821,0.00109709,0,0,6,6113,0,0,0,0,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,2,1821,0.00109709,0,0,10,6109,0,0,0,0,false
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,2,1821,0.00109709,0,0,10,6109,0,0,0,0,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,2,1821,0.00109709,0,0,12,6107,0,0,0,0,false
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,2,1821,0.00109709,0,0,11,6108,0,0,0,0,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,1821,0.00109709,0,0,8,6111,0,0,0,0,false
has_maxLength__AND__has_not,has_maxLength,has_not,2,1821,0.00109709,0,0,5,6114,0,0,0,0,false
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,2,1821,0.00109709,0,0,7,6112,0,0,0,0,false
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,2,1821,0.00109709,0,0,11,6108,0,0,0,0,false
has_maximum__AND__has_not,has_maximum,has_not,2,1821,0.00109709,0,0,12,6107,0,0,0,0,false
has_minProperties__AND__has_not,has_minProperties,has_not,2,1821,0.00109709,0,0,13,6106,0,0,0,0,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,2,1821,0.00109709,0,0,7,6112,0,0,0,0,false
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,2,1821,0.00109709,0,0,6,6113,0,0,0,0,false
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,1,1822,0.000548546,0,0,7,6112,0,0,0,0,false
has_const__AND__has_contains,has_const,has_contains,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_const__AND__has_maximum,has_const,has_maximum,1,1822,0.000548546,0,0,12,6107,0,0,0,0,false
has_const__AND__has_minLength,has_const,has_minLength,1,1822,0.000548546,0,0,12,6107,0,0,0,0,false
has_contains__AND__has_defs,has_contains,has_defs,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_enum,has_contains,has_enum,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_items,has_contains,has_items,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_minItems,has_contains,has_minItems,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_pattern,has_contains,has_pattern,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_properties,has_contains,has_properties,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_ref,has_contains,has_ref,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_required,has_contains,has_required,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_contains__AND__has_type,has_contains,has_type,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_content__AND__has_enum,has_content,has_enum,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_content__AND__has_required,has_content,has_required,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_default__AND__has_minProperties,has_default,has_minProperties,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,1,1822,0.000548546,0,0,10,6109,0,0,0,0,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,1822,0.000548546,0,0,8,6111,0,0,0,0,false
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,1822,0.000548546,0,0,10,6109,0,0,0,0,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,1822,0.000548546,0,0,4,6115,0,0,0,0,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,1,1822,0.000548546,0,0,6,6113,0,0,0,0,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,1822,0.000548546,0,0,7,6112,0,0,0,0,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,1,1822,0.000548546,0,0,5,6114,0,0,0,0,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,1822,0.000548546,0,0,7,6112,0,0,0,0,false
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,1,1822,0.000548546,0,0,2,6117,0,0,0,0,false
